id_prueba,timestamp,modo,tipo_evento,escenario,distancia_m,iluminacion,objeto_verdad,objeto_predicho,confianza,t_total_ms,latencia,acierto,notas
1290,2025-12-29T18:30:35.352667,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1291,2025-12-29T18:30:35.355169,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1292,2025-12-29T18:30:35.365558,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.6,,converted output to speech
1293,2025-12-29T18:30:36.515592,MOBILE,ESP32,"3.3, 3.4",,,,,,00:01.2,,,starting
1294,2025-12-29T18:30:36.922349,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.4,,,finished (33860 bytes)
1295,2025-12-29T18:30:36.927933,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1296,2025-12-29T18:30:37.178051,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,resizing to 520
1297,2025-12-29T18:30:37.405582,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
1298,2025-12-29T18:30:43.004025,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.6,,,finished inference
1299,2025-12-29T18:30:43.040776,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1300,2025-12-29T18:30:43.049625,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 6.51% | Pixels: 17613/270400
1301,2025-12-29T18:30:43.052553,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1302,2025-12-29T18:30:43.062562,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 6.5%)"
1303,2025-12-29T18:30:43.079462,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,6.50%,00:00.0,,,tv_monitor with confidence 0.065
1304,2025-12-29T18:30:43.082547,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1305,2025-12-29T18:30:43.085113,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1306,2025-12-29T18:30:43.104580,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.6,,converted output to speech
1307,2025-12-29T18:30:43.923253,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.8,,,starting
1308,2025-12-29T18:30:44.509129,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.6,,,finished (31104 bytes)
1309,2025-12-29T18:30:44.512766,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1310,2025-12-29T18:30:44.629473,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
1311,2025-12-29T18:30:44.952088,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,running inference
1312,2025-12-29T18:30:50.506226,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.6,,,finished inference
1313,2025-12-29T18:30:50.543379,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1314,2025-12-29T18:30:50.564873,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 23.66% | Pixels: 63986/270400
1315,2025-12-29T18:30:50.571214,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1316,2025-12-29T18:30:50.574410,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 23.7%)"
1317,2025-12-29T18:30:50.583445,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,23.70%,00:00.0,,,tv_monitor with confidence 0.237
1318,2025-12-29T18:30:50.586621,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
1319,2025-12-29T18:30:50.590192,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
1320,2025-12-29T18:30:50.607372,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.7,,converted output to speech
1321,2025-12-29T18:30:55.060028,MOBILE,ESP32,"3.3, 3.4",,,,,,00:04.5,,,starting
1322,2025-12-29T18:30:55.639208,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.6,,,finished (29858 bytes)
1323,2025-12-29T18:30:55.647186,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1324,2025-12-29T18:30:55.763556,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
1325,2025-12-29T18:30:56.084946,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,running inference
1326,2025-12-29T18:31:01.502722,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.4,,,finished inference
1327,2025-12-29T18:31:01.539918,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,error: no known object/class was found
1328,2025-12-29T18:31:01.548001,MOBILE,SCENE,"3.3, 3.4",,,,unknown,0.00%,00:00.0,,,unknown with confidence 0.000
1329,2025-12-29T18:31:01.563465,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1330,2025-12-29T18:31:01.571857,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1331,2025-12-29T18:31:01.579230,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.5,,converted output to speech
1332,2025-12-29T18:31:04.506362,MOBILE,ESP32,"3.3, 3.4",,,,,,00:02.9,,,starting
1333,2025-12-29T18:31:04.720980,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.2,,,finished (32205 bytes)
1334,2025-12-29T18:31:04.726396,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1335,2025-12-29T18:31:04.959090,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
1336,2025-12-29T18:31:05.163602,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
1337,2025-12-29T18:31:10.621932,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.5,,,finished inference
1338,2025-12-29T18:31:10.660367,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1339,2025-12-29T18:31:10.668504,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 21.70% | Pixels: 58689/270400
1340,2025-12-29T18:31:10.671077,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1341,2025-12-29T18:31:10.700261,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 21.7%)"
1342,2025-12-29T18:31:10.703466,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,21.70%,00:00.0,,,tv_monitor with confidence 0.217
1343,2025-12-29T18:31:10.716791,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
1344,2025-12-29T18:31:10.750137,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
1345,2025-12-29T18:31:10.795059,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.3,,converted output to speech
1346,2025-12-29T18:31:12.124818,MOBILE,ESP32,"3.3, 3.4",,,,,,00:01.3,,,starting
1347,2025-12-29T18:31:12.319095,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.2,,,finished (31093 bytes)
1348,2025-12-29T18:31:12.323458,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1349,2025-12-29T18:31:12.560664,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
1350,2025-12-29T18:31:12.742566,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
1351,2025-12-29T18:31:18.340810,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.6,,,finished inference
1352,2025-12-29T18:31:18.380043,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1353,2025-12-29T18:31:18.390141,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 24.61% | Pixels: 66555/270400
1354,2025-12-29T18:31:18.394510,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1355,2025-12-29T18:31:18.397018,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 24.6%)"
1356,2025-12-29T18:31:18.399084,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,24.60%,00:00.0,,,tv_monitor with confidence 0.246
1357,2025-12-29T18:31:18.400965,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
1358,2025-12-29T18:31:18.402787,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
1359,2025-12-29T18:31:18.406969,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.3,,converted output to speech
1360,2025-12-29T18:31:19.816322,MOBILE,ESP32,"3.3, 3.4",,,,,,00:01.4,,,starting
1361,2025-12-29T18:31:20.414474,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.6,,,finished (34524 bytes)
1362,2025-12-29T18:31:20.416339,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1363,2025-12-29T18:31:20.542775,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
1364,2025-12-29T18:31:20.822161,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,running inference
1365,2025-12-29T18:31:26.493772,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.7,,,finished inference
1366,2025-12-29T18:31:26.529346,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1367,2025-12-29T18:31:26.537695,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 17.87% | Pixels: 48326/270400
1368,2025-12-29T18:31:26.541541,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1369,2025-12-29T18:31:26.544121,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 17.9%)"
1370,2025-12-29T18:31:26.546866,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,17.90%,00:00.0,,,tv_monitor with confidence 0.179
1371,2025-12-29T18:31:26.549429,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
1372,2025-12-29T18:31:26.574767,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
1373,2025-12-29T18:31:26.584601,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.8,,converted output to speech
1374,2025-12-29T18:31:29.063084,MOBILE,ESP32,"3.3, 3.4",,,,,,00:02.5,,,starting
1375,2025-12-29T18:31:29.510399,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.4,,,finished (34166 bytes)
1376,2025-12-29T18:31:29.524397,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1377,2025-12-29T18:31:29.662374,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
1378,2025-12-29T18:31:29.951366,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,running inference
1379,2025-12-29T18:31:35.474054,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.5,,,finished inference
1380,2025-12-29T18:31:35.516073,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1381,2025-12-29T18:31:35.522722,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 22.02% | Pixels: 59538/270400
1382,2025-12-29T18:31:35.524921,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1383,2025-12-29T18:31:35.527406,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 22.0%)"
1384,2025-12-29T18:31:35.530118,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,22.00%,00:00.0,,,tv_monitor with confidence 0.220
1385,2025-12-29T18:31:35.533493,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
1386,2025-12-29T18:31:35.537336,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
1387,2025-12-29T18:31:35.559564,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.5,,converted output to speech
1388,2025-12-29T18:31:42.249896,MOBILE,ESP32,"3.3, 3.4",,,,,,00:06.7,,,starting
1389,2025-12-29T18:31:42.619806,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.4,,,finished (33845 bytes)
1390,2025-12-29T18:31:42.631391,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1391,2025-12-29T18:31:42.766843,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
1392,2025-12-29T18:31:43.027713,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,running inference
1393,2025-12-29T18:31:48.456743,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.4,,,finished inference
1394,2025-12-29T18:31:48.492169,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1395,2025-12-29T18:31:48.499214,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 18.21% | Pixels: 49249/270400
1396,2025-12-29T18:31:48.501836,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1397,2025-12-29T18:31:48.504428,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 18.2%)"
1398,2025-12-29T18:31:48.507632,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,18.20%,00:00.0,,,tv_monitor with confidence 0.182
1399,2025-12-29T18:31:48.520605,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
1400,2025-12-29T18:31:48.524091,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
1401,2025-12-29T18:31:48.531558,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.3,,converted output to speech
1402,2025-12-29T18:31:50.452343,MOBILE,ESP32,"3.3, 3.4",,,,,,00:01.9,,,starting
1403,2025-12-29T18:31:50.712648,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.3,,,finished (32559 bytes)
1404,2025-12-29T18:31:50.717129,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1405,2025-12-29T18:31:50.951014,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
1406,2025-12-29T18:31:51.133989,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
1407,2025-12-29T18:31:56.845237,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.7,,,finished inference
1408,2025-12-29T18:31:56.883421,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1409,2025-12-29T18:31:56.893754,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 19.28% | Pixels: 52121/270400
1410,2025-12-29T18:31:56.911167,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1411,2025-12-29T18:31:56.919628,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 19.3%)"
1412,2025-12-29T18:31:56.924608,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,19.30%,00:00.0,,,tv_monitor with confidence 0.193
1413,2025-12-29T18:31:56.937516,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
1414,2025-12-29T18:31:56.941701,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
1415,2025-12-29T18:31:56.964522,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.5,,converted output to speech
1416,2025-12-29T18:31:59.135913,MOBILE,ESP32,"3.3, 3.4",,,,,,00:02.2,,,starting
1417,2025-12-29T18:31:59.289029,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.2,,,finished (23350 bytes)
1418,2025-12-29T18:31:59.293401,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1419,2025-12-29T18:31:59.528671,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
1420,2025-12-29T18:31:59.721690,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
1421,2025-12-29T18:32:05.354747,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.6,,,finished inference
1422,2025-12-29T18:32:05.393020,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1423,2025-12-29T18:32:05.404154,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: cat (ID: 8) | Confidence: 0.40% | Pixels: 1085/270400
1424,2025-12-29T18:32:05.421147,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1425,2025-12-29T18:32:05.433476,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"cat (ID: 8, 0.4%)"
1426,2025-12-29T18:32:05.440688,MOBILE,SCENE,"3.3, 3.4",,,,cat,0.40%,00:00.0,,,cat with confidence 0.004
1427,2025-12-29T18:32:05.469011,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1428,2025-12-29T18:32:05.493377,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1429,2025-12-29T18:32:05.507081,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.4,,converted output to speech
1430,2025-12-29T18:32:08.197194,MOBILE,ESP32,"3.3, 3.4",,,,,,00:02.7,,,starting
1431,2025-12-29T18:32:08.362483,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.2,,,finished (26341 bytes)
1432,2025-12-29T18:32:08.367115,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1433,2025-12-29T18:32:08.596038,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
1434,2025-12-29T18:32:08.791042,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
1435,2025-12-29T18:32:14.318718,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.5,,,finished inference
1436,2025-12-29T18:32:14.355205,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1437,2025-12-29T18:32:14.364841,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: person (ID: 15) | Confidence: 10.65% | Pixels: 28799/270400
1438,2025-12-29T18:32:14.380869,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: chair (ID: 9) | Confidence: 6.65% | Pixels: 17975/270400
1439,2025-12-29T18:32:14.392824,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1440,2025-12-29T18:32:14.396700,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"person (ID: 15, 10.7%)"
1441,2025-12-29T18:32:14.409721,MOBILE,SCENE,"3.3, 3.4",,,,person,10.70%,00:00.0,,,person with confidence 0.107
1442,2025-12-29T18:32:14.427182,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1443,2025-12-29T18:32:14.442466,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1444,2025-12-29T18:32:14.476170,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.3,,converted output to speech
1445,2025-12-29T18:32:17.444784,MOBILE,ESP32,"3.3, 3.4",,,,,,00:03.0,,,starting
1446,2025-12-29T18:32:17.970932,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.5,,,finished (25876 bytes)
1447,2025-12-29T18:32:17.982735,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1448,2025-12-29T18:32:18.136407,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
1449,2025-12-29T18:32:18.422028,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,running inference
1450,2025-12-29T18:32:23.909962,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.5,,,finished inference
1451,2025-12-29T18:32:23.956037,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1452,2025-12-29T18:32:23.963052,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: chair (ID: 9) | Confidence: 8.91% | Pixels: 24099/270400
1453,2025-12-29T18:32:23.965164,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: sofa (ID: 18) | Confidence: 7.09% | Pixels: 19171/270400
1454,2025-12-29T18:32:23.988467,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: person (ID: 15) | Confidence: 4.57% | Pixels: 12360/270400
1455,2025-12-29T18:32:23.991479,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1456,2025-12-29T18:32:23.994077,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"chair (ID: 9, 8.9%)"
1457,2025-12-29T18:32:23.996424,MOBILE,SCENE,"3.3, 3.4",,,,chair,8.90%,00:00.0,,,chair with confidence 0.089
1458,2025-12-29T18:32:24.003140,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1459,2025-12-29T18:32:24.005759,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1460,2025-12-29T18:32:24.014387,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.6,,converted output to speech
1461,2025-12-29T18:32:27.012310,MOBILE,ESP32,"3.3, 3.4",,,,,,00:03.0,,,starting
1462,2025-12-29T18:32:27.588657,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.6,,,finished (25283 bytes)
1463,2025-12-29T18:32:27.591859,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1464,2025-12-29T18:32:27.711545,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
1465,2025-12-29T18:32:27.956741,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
1466,2025-12-29T18:32:33.686182,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.7,,,finished inference
1467,2025-12-29T18:32:33.725814,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
1468,2025-12-29T18:32:33.733641,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: person (ID: 15) | Confidence: 8.12% | Pixels: 21965/270400
1469,2025-12-29T18:32:33.735340,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: dining_table (ID: 11) | Confidence: 1.33% | Pixels: 3587/270400
1470,2025-12-29T18:32:33.737176,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: chair (ID: 9) | Confidence: 0.11% | Pixels: 297/270400
1471,2025-12-29T18:32:33.738930,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
1472,2025-12-29T18:32:33.740620,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"person (ID: 15, 8.1%)"
1473,2025-12-29T18:32:33.762356,MOBILE,SCENE,"3.3, 3.4",,,,person,8.10%,00:00.0,,,person with confidence 0.081
1474,2025-12-29T18:32:33.765513,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1475,2025-12-29T18:32:33.781617,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1476,2025-12-29T18:32:33.799638,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.8,,converted output to speech
1477,2025-12-29T18:34:02.588397,MOBILE,ESP32,"3.3, 3.4",,,,,,01:28.8,,,starting
1478,2025-12-29T18:34:04.057189,MOBILE,ESP32,"3.3, 3.4",,,,,,00:01.5,,,finished status=200
1479,2025-12-29T18:35:20.848453,MOBILE,SCENE,"3.3, 3.4",,,,,,01:16.8,,,starting
1480,2025-12-29T18:35:21.249406,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.4,,,finished
1481,2025-12-29T18:35:28.068480,MOBILE,ESP32,"3.3, 3.4",,,,,,00:06.8,,,starting
1482,2025-12-29T18:35:28.190231,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.1,,,finished (16024 bytes)
1483,2025-12-29T18:35:28.210159,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1484,2025-12-29T18:35:28.485378,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,resizing to 520
1485,2025-12-29T18:35:28.965893,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.5,,,running inference
1486,2025-12-29T18:35:35.286265,MOBILE,SCENE,"3.3, 3.4",,,,,,00:06.3,,,finished inference
1487,2025-12-29T18:35:35.351596,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,error: no known object/class was found
1488,2025-12-29T18:35:35.369516,MOBILE,SCENE,"3.3, 3.4",,,,unknown,0.00%,00:00.0,,,unknown with confidence 0.000
1489,2025-12-29T18:35:35.381146,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
1490,2025-12-29T18:35:35.386282,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
1491,2025-12-29T18:35:35.398021,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:07.3,,converted output to speech
1492,2025-12-29T18:35:36.980259,MOBILE,ESP32,"3.3, 3.4",,,,,,00:01.6,,,starting
1493,2025-12-29T18:35:37.262242,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.3,,,finished (16045 bytes)
1494,2025-12-29T18:35:37.279467,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
1495,2025-12-29T18:35:37.582449,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,resizing to 520
1496,2025-12-29T18:35:37.851147,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.3,,,running inference
